sample_conditions,mineral,cycle,triplicate,experiment_code,retention_time,assignments,carbon_chain_length,compound_number,normalized_intensity
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,b,MIN011,14.21628702450084,Aldopentose 1,5,12,0.1102352160886818
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,b,MIN011,14.254042047212582,Aldopentose 2,5,13,0.0296481748588556
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,b,MIN011,14.213224647227406,Aldopentose 1,5,12,0.0190919997568633
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,b,MIN011,14.252123240360804,Aldopentose 2,5,13,0.0075187014105676
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,3,b,MIN011,14.216991003688872,Aldopentose 1,5,12,0.0505543715961084
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,3,b,MIN011,14.256550189994208,Aldopentose 2,5,13,0.0071074839292646
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,c,MIN011,14.216205237046871,Aldopentose 1,5,12,0.0402546240007182
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,c,MIN011,14.256680140969584,Aldopentose 2,5,13,0.0075074403138566
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,c,MIN011,14.215216222596538,Aldopentose 1,5,12,0.0505456893573057
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,c,MIN011,14.253978849261994,Aldopentose 2,5,13,0.0134548594741742
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,a,MIN011,14.737502702434693,Ketopentose 1,5,16,0.2649280900078712
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,a,MIN011,14.73883639214827,Ketopentose 1,5,16,0.2779862445163008
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,a,MIN011,14.80211097701554,Ketopentose 2,5,17,0.2129548411792622
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,3,a,MIN011,14.739531913226775,Ketopentose 1,5,16,0.3526406689234584
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,3,a,MIN011,14.788908194845732,Ketopentose 2,5,17,0.0996565764413895
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,b,MIN011,14.73994927702093,Ketopentose 1,5,16,0.4138409747472403
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,b,MIN011,14.785674530971187,Ketopentose 2,5,17,0.0915055387443898
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,b,MIN011,14.73816208760064,Ketopentose 1,5,16,0.3383029175262687
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,b,MIN011,14.796312853466802,Ketopentose 2,5,17,0.1389397188836131
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,3,b,MIN011,14.740676483891956,Ketopentose 1,5,16,0.2855257157311164
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,3,b,MIN011,14.789529452633984,Ketopentose 2,5,17,0.0680647658969996
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,c,MIN011,14.739335753910392,Ketopentose 1,5,16,0.2758855239885391
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,c,MIN011,14.791199406298526,Ketopentose 2,5,17,0.0803080544905957
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,c,MIN011,14.739728103969648,Ketopentose 1,5,16,0.6074796071012478
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,c,MIN011,14.795852294750798,Ketopentose 2,5,17,0.2252329092332942
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,a,MIN011,17.121208490977946,alpha-hydroxymethyl-aldopentose 1,6,25,1.1112544374229638
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,a,MIN011,17.210000000000772,alpha-hydroxymethyl-aldopentose 2,6,26,0.0114626561093615
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,a,MIN011,17.119686945383904,alpha-hydroxymethyl-aldopentose 1,6,25,0.7337214660465043
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,a,MIN011,17.210000000000694,alpha-hydroxymethyl-aldopentose 2,6,26,0.0259672665761662
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,3,a,MIN011,17.125208400586864,alpha-hydroxymethyl-aldopentose 1,6,25,1.4226472906614207
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,3,a,MIN011,17.217558467916287,alpha-hydroxymethyl-aldopentose 2,6,26,0.020997923509349
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,b,MIN011,17.024297058350072,Unknown_6,6,0,0.0053854116561197
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,b,MIN011,17.12147049772063,alpha-hydroxymethyl-aldopentose 1,6,25,0.6835591364583135
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,b,MIN011,17.210000000000772,alpha-hydroxymethyl-aldopentose 2,6,26,0.0289721541931681
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,b,MIN011,17.122616015526226,alpha-hydroxymethyl-aldopentose 1,6,25,1.0049493481927383
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,b,MIN011,17.21000000000275,alpha-hydroxymethyl-aldopentose 2,6,26,0.0316453475018941
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,3,b,MIN011,17.016626078210034,Unknown_6,6,0,0.0052964771273492
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,3,b,MIN011,17.12473983219381,alpha-hydroxymethyl-aldopentose 1,6,25,0.2988313379710388
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,3,b,MIN011,17.21000000000099,alpha-hydroxymethyl-aldopentose 2,6,26,0.0340658720743501
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,c,MIN011,17.121138897634346,alpha-hydroxymethyl-aldopentose 1,6,25,0.5315544165976935
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,1,c,MIN011,17.210000000000772,alpha-hydroxymethyl-aldopentose 2,6,26,0.0281894152836669
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,c,MIN011,17.027601070874443,Unknown_6,6,0,0.0057415369661657
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,c,MIN011,17.122316901960346,alpha-hydroxymethyl-aldopentose 1,6,25,0.7098496622400456
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolinite,2,c,MIN011,17.210000000008637,alpha-hydroxymethyl-aldopentose 2,6,26,0.0582772875752776
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,5.949333333333329,Glyceraldehyde,3,4,0.0364965523657684
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,9.971333333333328,Aldotrionic acid,3,5,0.0639240410571343
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,11.54600000000001,alpha-hydroxymethyl-aldotriose,4,9,2.0881253761311265
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,11.79033333333331,Erythrose,4,8,0.1082246279377277
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,11.89933333333331,Threose,4,7,0.0778580066028017
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,11.987000000000007,Erythrulose,4,6,0.3525649190070404
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,12.08233333333331,Erythritol,4,10,0.0194992226166501
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,14.057666666666709,Unknown_4,unknown,0,0.0183711865731653
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,14.43100000000001,alpha-hydroxymethyl-aldotetrose,5,19,0.4080725078645594
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,14.51433333333331,beta-hydroxymethyl-aldotetrose,5,20,0.2474993509468708
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,14.583000000000007,Aldopentose 3,5,14,0.0262625972317463
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,14.658333333333308,Aldopentose 4,5,15,0.0344508075454721
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,14.99800000000001,3-Ketopentose,5,18,0.2135814112239746
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,15.817000000000007,Unknown_5,unknown,0,0.0050102786191487
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,17.121666666666712,alpha-hydroxymethyl-aldopentose 1,6,25,0.647022242356047
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,17.21333333333331,alpha-hydroxymethyl-aldopentose 2,6,26,0.092574018625665
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,17.337333333333312,"(alpha,beta)-bis-hydroxymethyl-aldotetrose",6,21,0.9121556766735252
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,17.59000000000001,alpha-hydroxymethyl-3-Ketopentose,6,24,0.4315904446187838
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,17.735000000000007,3-Ketohexose 1,6,22,0.0732590566071662
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,17.889666666666706,3-Ketohexose 2,6,23,0.1153542336605545
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,1,b,MIN011,19.729000000000006,Ketoheptose,7,29,0.2614090918606326
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,5.951,Glyceraldehyde,3,4,0.0231765461032225
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,9.97233333333333,Aldotrionic acid,3,5,0.0861052877344646
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,11.54466666666664,alpha-hydroxymethyl-aldotriose,4,9,1.9178876540707976
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,11.78966666666664,Erythrose,4,8,0.0954005922509757
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,11.89866666666664,Threose,4,7,0.0678252190596966
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,11.98566666666664,Erythrulose,4,6,0.1709197663192748
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,12.08100000000004,Erythritol,4,10,0.0196090149233039
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,14.05800000000004,Unknown_4,unknown,0,0.0282919995556603
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,14.43133333333334,alpha-hydroxymethyl-aldotetrose,5,19,0.4385026088578836
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,14.51433333333334,beta-hydroxymethyl-aldotetrose,5,20,0.2259706548031786
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,14.58333333333334,Aldopentose 3,5,14,0.0338342158837058
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,14.65433333333334,Aldopentose 4,5,15,0.035193380102132
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,14.99800000000004,3-Ketopentose,5,18,0.1152925585171047
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,15.82066666666664,Unknown_5,unknown,0,0.0036969235027378
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,17.01300000000004,Unknown_6,6,0,0.0227904132970434
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,17.11966666666664,alpha-hydroxymethyl-aldopentose 1,6,25,0.4727458095662077
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,17.21233333333334,alpha-hydroxymethyl-aldopentose 2,6,26,0.0709054988247147
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,17.33533333333334,"(alpha,beta)-bis-hydroxymethyl-aldotetrose",6,21,0.7350877508486775
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,17.58833333333334,alpha-hydroxymethyl-3-Ketopentose,6,24,0.4403223317197111
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,17.73033333333334,3-Ketohexose 1,6,22,0.0684309129567152
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,17.89166666666664,3-Ketohexose 2,6,23,0.0837472690745678
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,2,b,MIN011,19.72800000000004,Ketoheptose,7,29,0.2086398435406782
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,3,b,MIN011,5.95133333333334,Glyceraldehyde,3,4,0.0306487343423321
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,3,b,MIN011,9.97233333333334,Aldotrionic acid,3,5,0.0461049198907227
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,3,b,MIN011,11.54633333333338,alpha-hydroxymethyl-aldotriose,4,9,1.5285269737345684
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,3,b,MIN011,11.79333333333338,Erythrose,4,8,0.0836568427471258
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,3,b,MIN011,11.90199999999998,Threose,4,7,0.054094528113172
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,3,b,MIN011,11.98933333333338,Erythrulose,4,6,0.2473093661772994
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Kaolin,3,b,MIN011,12.08699999999998,Erythritol,4,10,0.0181600683018317
